"Id","Date","Price","Gender","Income"
"132704357",2002-12-12,84.99,"M",7
"132704357",2002-12-13,21.98,"M",7
"132704357",2002-12-28,66.96,"M",7
"132704357",2004-01-09,114.98,"M",7
"132704357",2004-05-31,489.94,"M",7
"132715736",1999-06-19,14.99,"M",6
"132715736",1999-10-09,229.98,"M",6
"132715736",1999-12-23,181.96,"M",6
"132715736",2002-02-12,59.99,"M",6
"132715736",2002-04-27,69.99,"M",6
"132715736",2004-01-11,304.96,"M",6
"132715736",2004-06-12,104.99,"M",6
"132749387",1999-04-24,138.98,"M",7
"132749387",2001-03-11,251.52,"M",7
"132749387",2002-07-25,99.97,"M",7
"132763069",1999-09-11,349.98,"M",4
"132763069",1999-09-26,129.99,"M",4
"132763069",2001-08-11,119.98,"M",4
"132784819",1999-02-15,142.5,"M",6
"132784819",1999-02-18,2309.98,"M",6
"132784819",1999-04-01,159.99,"M",6
"132786812",1999-06-21,274.98,"M",6
"132786812",2000-04-25,249.99,"M",6
"132847066",1999-11-11,119.99,"F",9
"132847066",2000-09-03,599.97,"F",9
"132847066",2000-09-04,1169.98,"F",9
"132847066",2000-09-14,1299.98,"F",9
"132847066",2001-01-14,129.99,"F",9
"132847066",2002-08-21,370.91,"F",9
"132847066",2002-11-11,101.98,"F",9
"132847066",2003-06-23,47.98,"F",9
"132861904",1999-03-07,119.99,"M",7
"132861904",2002-01-26,153.92,"M",7
"132871843",2000-06-10,507.98,"F",9
"132871843",2000-12-15,121.96,"F",9
"132871843",2000-12-16,29.99,"F",9
"132885166",2000-02-02,19.99,"M",6
"133007631",1999-03-16,1019.97,"M",6
"133007631",2001-04-18,429.77,"M",6
"133007631",2002-01-04,202.99,"M",6
"133007631",2002-01-06,69.97,"M",6
"133007631",2003-07-25,444.97,"M",6
"133007631",2003-07-26,103.99,"M",6
"133053038",1999-10-11,149.96,"M",7
"133053038",2000-04-21,152.36,"M",7
"133053038",2000-05-01,109.98,"M",7
"133053038",2000-11-11,179.98,"M",7
"133053038",2001-06-12,370.97,"M",7
"133053038",2001-06-17,234.97,"M",7
"133053038",2001-08-17,539.9,"M",7
"133053038",2001-08-18,35,"M",7
"133053038",2001-08-19,116.98,"M",7
"133053038",2001-10-21,140,"M",7
"133053038",2002-04-21,177.98,"M",7
"133053038",2002-05-06,88.99,"M",7
"133053038",2002-05-27,227.96,"M",7
"133053038",2002-06-24,113.98,"M",7
"133053038",2002-07-19,113.98,"M",7
"133053038",2002-07-23,113.98,"M",7
"133053038",2002-09-29,509.97,"M",7
"133053038",2002-11-23,234.97,"M",7
"133053038",2002-11-24,2909.99,"M",7
"133053038",2003-04-17,59.99,"M",7
"133053038",2004-03-02,289.69,"M",7
"133053038",2004-11-05,159.98,"M",7
"133099425",1999-12-12,119.99,"F",7
"133123469",1999-12-24,449.98,"M",6
"133123469",2002-11-23,179.99,"M",6
"133123469",2002-11-26,1519.97,"M",6
"133123469",2003-07-30,309.96,"M",6
"133123469",2004-05-06,25.98,"M",6
"133215598",2000-07-15,9.99,"M",6
"133215598",2002-01-23,109.98,"M",6
"133215598",2002-01-24,199.99,"M",6
"133215598",2002-04-05,128.96,"M",6
"133215598",2003-12-26,130.89,"M",6
"133215598",2004-02-28,388.45,"M",6
"133229329",1999-03-15,99.99,"F",3
"133229459",2000-02-04,400,"M",7
"133231938",2000-01-07,114.95,"M",8
"133231938",2000-01-08,99.99,"M",8
"133231938",2000-02-02,17.99,"M",8
"133231938",2001-05-05,344.97,"M",8
"133284799",2000-05-25,299.99,"M",8
"133284799",2000-08-20,8.99,"M",8
"133284799",2002-12-17,104.98,"M",8
"133284799",2002-12-18,52.96,"M",8
"133284799",2002-12-26,48.98,"M",8
"133284799",2003-12-15,429.89,"M",8
"133289451",2000-11-09,442.97,"F",6
"133289451",2002-02-07,26.57,"F",6
"133296198",2000-06-15,549.99,"F",7
"133296198",2000-07-19,199.99,"F",7
"133296198",2002-08-11,179.99,"F",7
"133384530",1999-02-12,35.99,"M",6
"133384530",1999-02-15,344.99,"M",6
"133384530",1999-08-30,277.4,"M",6
"133384530",2002-07-30,59.97,"M",6
"133384530",2002-10-28,89.99,"M",6
"133413384",1999-08-02,1149.96,"M",3
"133413384",1999-08-03,21.93,"M",3
"133413384",2000-01-25,7.99,"M",3
"133413384",2000-02-25,607.45,"M",3
"133413384",2000-02-26,54.99,"M",3
"133413384",2000-06-21,24.99,"M",3
"133413384",2000-06-22,99.99,"M",3
"133413384",2003-11-28,47.97,"M",3
"133413384",2003-12-23,199.99,"M",3
"133413384",2004-11-28,179.94,"M",3
"133520015",2000-03-12,1049.98,"M",5
"133520015",2000-03-18,199.99,"M",5
"133584623",2000-06-08,597.96,"F",7
"133584623",2001-05-28,989.97,"F",7
"133584623",2001-06-11,99.99,"F",7
"133584623",2001-06-18,319.99,"F",7
"133584623",2001-11-01,399.99,"F",7
"133584623",2002-06-23,374.98,"F",7
"133584623",2002-08-30,242.94,"F",7
"133584623",2002-12-15,94.98,"F",7
"133584623",2004-06-11,369.98,"F",7
"133613163",1999-05-23,29.96,"F",7
"133613163",2001-05-16,299.99,"F",7
"133613163",2001-06-11,5.99,"F",7
"133630209",1999-12-17,64.99,"F",6
"133727472",1999-08-14,1269.93,"M",6
"133727826",2000-01-16,288.34,"M",7
"133727826",2001-01-19,12.99,"M",7
"133758060",1999-04-12,119.99,"M",4
"133758060",2001-12-26,21.59,"M",4
"133758060",2003-10-09,86.97,"M",4
"133817930",1999-11-29,97.98,"M",7
"133817930",1999-12-15,69.99,"M",7
"133817930",2000-01-02,69.99,"M",7
"133817930",2000-02-08,8.99,"M",7
"133817930",2000-05-29,29.99,"M",7
"133817930",2000-06-21,99.99,"M",7
"133817930",2001-02-20,24.99,"M",7
"133863353",2000-02-04,150,"F",6
"133863353",2000-02-06,149.99,"F",6
"133863353",2000-02-07,69.98,"F",6
"133863353",2000-07-05,2399.99,"F",6
"133863353",2002-05-10,99.96,"F",6
"133863353",2002-05-11,99.96,"F",6
"133863353",2002-08-25,694.98,"F",6
"133863353",2002-09-08,69.97,"F",6
"133863353",2003-02-24,244.99,"F",6
"133863353",2003-04-18,755.91,"F",6
"133863353",2003-04-19,449.98,"F",6
"133863353",2004-01-13,179.99,"F",6
"133863353",2004-08-11,66.49,"F",6
"133863353",2004-08-13,247.43,"F",6
"133867154",1999-12-06,180.95,"M",4
"133867154",2000-12-01,57.47,"M",4
"133892029",2000-04-01,129.99,"F",3
"133905168",1999-07-09,39.99,"M",3
"133905168",2000-05-01,79.99,"M",3
"133910145",1999-09-15,1890.08,"M",7
"133910145",2000-02-05,149.98,"M",7
"133910145",2000-02-27,2979.96,"M",7
"133910145",2000-07-09,279.93,"M",7
"133910145",2000-12-26,599.95,"M",7
"133910145",2001-03-24,14.99,"M",7
"133910145",2001-07-31,349.98,"M",7
"133910145",2001-10-17,149.97,"M",7
"133910145",2001-10-31,2123.9,"M",7
"133910145",2001-11-03,190.97,"M",7
"133910145",2002-10-16,91.97,"M",7
"133910145",2003-06-19,48.97,"M",7
"133910145",2003-10-25,112.42,"M",7
"133910145",2004-01-24,58.99,"M",7
"133910145",2004-01-26,153.99,"M",7
"133912855",1999-03-17,254.98,"M",9
"133914885",1999-02-07,99.99,"M",6
"133914885",1999-10-12,99.99,"M",6
"133914885",1999-11-20,2653.89,"M",6
"133914885",2000-12-21,399.99,"M",6
"133914885",2001-07-24,113.99,"M",6
"133914885",2001-12-30,399.99,"M",6
"133930363",2000-05-29,2129.96,"M",7
"133930363",2000-05-30,499.99,"M",7
"133930363",2000-09-14,1440,"M",7
"133930363",2002-12-15,321.71,"M",7
"133991336",2000-09-19,120.92,"F",5
"133991336",2000-09-20,39.99,"F",5
"134142091",1999-12-20,484.94,"M",6
"134149396",2000-03-13,269.96,"M",6
"134234999",1999-07-05,157.98,"M",2
"134280491",1999-08-29,142.49,"F",3
"134308364",1999-02-20,169.98,"M",7
"134308364",2003-01-20,435.45,"M",7
"134308364",2003-02-22,181.48,"M",7
"134405181",1999-12-17,79.99,"F",9
"134405181",2002-02-21,12.99,"F",9
"134405181",2004-10-30,264.96,"F",9
"134441930",1999-06-21,459.94,"M",6
"134441930",1999-07-10,599.99,"M",6
"134441930",1999-07-17,149.99,"M",6
"134441930",1999-09-26,163.98,"M",6
"134441930",1999-10-10,64.98,"M",6
"134441930",2000-01-08,499.99,"M",6
"134441930",2000-02-06,184.98,"M",6
"134441930",2000-08-17,451.97,"M",6
"134441930",2001-04-25,214.98,"M",6
"134441930",2001-05-06,393.95,"M",6
"134441930",2001-09-29,488.96,"M",6
"134441930",2001-09-30,30,"M",6
"134441930",2002-01-21,114.98,"M",6
"134441930",2002-03-23,334.95,"M",6
"134441930",2002-07-24,199.99,"M",6
"134441930",2002-08-03,199.99,"M",6
"134441930",2003-08-01,834.98,"M",6
"134441930",2003-08-10,249.98,"M",6
"134441930",2003-08-11,784.98,"M",6
"134441930",2003-09-05,49.99,"M",6
"134441930",2003-09-13,103.85,"M",6
"134441930",2003-09-20,49.99,"M",6
"134441930",2003-10-14,49.99,"M",6
"134441930",2003-10-18,49.99,"M",6
"134441930",2003-10-20,49.99,"M",6
"134441930",2003-11-21,64.98,"M",6
"134441930",2003-11-22,49.99,"M",6
"134441930",2003-11-26,49.99,"M",6
"134441930",2003-11-29,20.98,"M",6
"134441930",2003-12-08,89.98,"M",6
"134441930",2003-12-27,124.97,"M",6
"134441930",2004-01-05,74.98,"M",6
"134441930",2004-01-18,342.95,"M",6
"134441930",2004-02-20,39.99,"M",6
"134441930",2004-05-19,28.98,"M",6
"134441930",2004-06-06,919.89,"M",6
"134441930",2004-06-26,19.99,"M",6
"134441930",2004-07-02,26.98,"M",6
"134441930",2004-07-21,70.95,"M",6
"134441930",2004-07-25,239.43,"M",6
"134441930",2004-08-22,79.04,"M",6
"134441930",2004-09-10,59.98,"M",6
"134441930",2004-10-01,45.13,"M",6
"134441930",2004-10-14,38.97,"M",6
"134441930",2004-10-25,57.96,"M",6
"134441930",2004-10-28,74.97,"M",6
"134441930",2004-11-09,99.98,"M",6
"134441930",2004-11-15,87.96,"M",6
"134456113",2000-06-04,505.95,"M",3
"134456113",2000-12-31,1049.98,"M",3
"134456113",2001-01-14,1299.98,"M",3
"134456113",2001-04-01,482.98,"M",3
"134456113",2001-04-29,2.99,"M",3
"134467042",1999-03-04,172.98,"M",6
"134467042",1999-03-05,219.99,"M",6
"134467042",2000-01-05,199.92,"M",6
"134486988",1999-06-26,279.99,"M",7
"134486988",2004-05-02,986.96,"M",7
"134516795",1999-12-21,316.79,"M",3
"134516795",2001-01-07,287.99,"M",3
"134551954",2000-04-16,118.94,"M",3
"134551954",2000-06-20,439.98,"M",3
"134589145",2000-07-27,69.99,"M",6
"134589145",2000-08-02,379.97,"M",6
"134589145",2001-04-06,124.98,"M",6
"134629143",1999-12-11,339.98,"M",5
"134643919",1999-05-31,237.49,"M",4
"134643919",2000-06-06,179.99,"M",4
"134690783",2000-07-04,34.94,"M",1
"134690783",2001-03-20,63.97,"M",1
"134739484",1999-10-20,164.97,"M",8
"134739484",2002-09-04,99.99,"M",8
"134739484",2003-11-05,449.99,"M",8
"134739484",2004-06-02,989.94,"M",8
"134760700",1999-12-12,78.98,"F",4
"134760700",2000-01-08,69.99,"F",4
"134760700",2000-08-07,159,"F",4
"134760700",2001-06-05,149.99,"F",4
"134760700",2001-10-11,212.99,"F",4
"134760700",2002-12-21,50,"F",4
"134760700",2002-12-23,129.99,"F",4
"134760700",2004-01-28,59.99,"F",4
"134772561",1999-09-21,1099.97,"M",7
"134839122",2000-07-13,199.98,"F",8
"134882368",1999-05-31,22.73,"F",1
"134882368",2003-12-24,39.99,"F",1
"134882368",2004-02-05,112.98,"F",1
"134974232",2000-04-19,929.96,"M",7
"134974232",2000-04-21,749.98,"M",7
"134983526",1999-02-25,599.98,"F",5
"134983526",1999-04-01,170.97,"F",5
"134983526",1999-05-31,119.98,"F",5
"134983526",1999-10-10,24.99,"F",5
"135007141",1999-11-23,119.99,"F",5
"135007141",2001-05-19,17.98,"F",5
"135024224",2000-07-06,199.98,"M",6
"135046951",2000-10-10,284.97,"M",1
"135104324",1999-07-10,279.98,"M",5
"135104324",1999-07-12,49.99,"M",5
"135104324",2000-08-27,479.98,"M",5
"135104324",2003-12-20,159.98,"M",5
"135155515",1999-06-27,20.95,"M",6
"135155515",1999-12-10,44.98,"M",6
"135155515",2000-12-04,109.97,"M",6
"135155515",2001-09-29,464.98,"M",6
"135155515",2001-12-10,292.94,"M",6
"135199323",1999-11-01,299.99,"F",4
"135199323",1999-11-29,1.99,"F",4
"135199323",1999-12-04,299.96,"F",4
"135199323",2001-05-14,459.96,"F",4
"135199323",2001-05-22,199.99,"F",4
"135228415",1999-09-11,249.97,"M",5
"135228415",1999-10-17,499.98,"M",5
"135228415",1999-10-28,19.97,"M",5
"135228415",1999-12-14,348.98,"M",5
"135228415",1999-12-17,348.98,"M",5
"135228415",2000-05-28,123.49,"M",5
"135228415",2000-10-29,224.97,"M",5
"135228415",2000-11-01,749.96,"M",5
"135228415",2000-12-21,199.97,"M",5
"135228415",2001-06-15,149.99,"M",5
"135228415",2001-06-16,179.99,"M",5
"135228415",2001-06-20,164.94,"M",5
"135228415",2001-07-13,39.99,"M",5
"135228415",2001-09-07,29.98,"M",5
"135228415",2001-11-30,374.96,"M",5
"135228415",2001-12-24,29.98,"M",5
"135228415",2002-06-04,124.95,"M",5
"135228415",2003-04-08,441.84,"M",5
"135228415",2003-12-22,382.77,"M",5
"135228415",2004-08-24,29.99,"M",5
"135228415",2004-11-06,419.99,"M",5
"135243397",1999-12-11,238.99,"M",6
"135251458",2000-04-21,24.98,"M",1
"135251458",2000-04-28,24.98,"M",1
"135300520",1999-05-28,357.95,"M",2
"135300537",1999-11-26,899.99,"F",6
"135300537",2000-12-20,762.45,"F",6
"135300537",2000-12-27,299.99,"F",6
"135300537",2001-01-15,49.98,"F",6
"135300537",2003-12-14,419.98,"F",6
"135300537",2004-06-25,549.96,"F",6
"135344607",2000-08-29,99.95,"M",6
"135344607",2002-07-02,199.99,"M",6
"135344607",2002-07-03,133,"M",6
"135357214",1999-12-21,159.99,"F",6
"135360427",1999-03-06,29.98,"M",9
"135360427",2001-12-01,149.99,"M",9
"135360427",2002-08-11,39.99,"M",9
"135360427",2002-08-16,2020.01,"M",9
"135367209",2000-08-12,22.98,"M",1
"135367209",2002-12-30,17.99,"M",1
"135385196",2000-05-13,199.99,"M",8
"135385196",2001-01-21,489.98,"M",8
"135385196",2001-11-18,56.98,"M",8
"135385196",2002-02-05,299.99,"M",8
"135411450",2000-04-12,199.98,"M",6
"135411450",2000-04-19,19.99,"M",6
"135411450",2000-08-28,199.99,"M",6
"135433242",1999-03-14,249.98,"F",4
"135449631",1999-02-13,684.95,"F",1
"135449631",1999-02-18,349.97,"F",1
"135475531",1999-06-10,328.47,"F",5
"135475531",2000-11-02,239.93,"F",5
"135475531",2001-12-01,209.94,"F",5
"135475531",2001-12-11,398.88,"F",5
"135504880",2000-10-28,112.99,"F",6
"135504880",2003-09-29,24.99,"F",6
"135557202",2000-05-04,116.97,"M",9
"135557202",2002-12-20,539.96,"M",9
"135557202",2004-05-07,579.97,"M",9
"135582782",2000-04-24,1140.89,"M",5
"135582782",2000-04-25,1099.98,"M",5
"135582782",2003-12-20,236.96,"M",5
"135644712",1999-03-03,569.97,"M",3
"135644712",2000-05-27,119.98,"M",3
"135709684",1999-12-17,152.98,"M",6
"135709684",2003-09-18,199.99,"M",6
"135713845",2000-06-08,10.99,"M",4
"135713845",2000-06-09,29.98,"M",4
"135720478",1999-10-25,584.96,"M",4
"135730771",1999-05-02,434.97,"M",7
"135730771",1999-12-20,94.99,"M",7
"135745257",2000-02-05,906.47,"F",7
"135745257",2002-01-27,239.99,"F",7
"135749631",2000-11-19,249.99,"M",6
"135749631",2001-01-07,349.98,"M",6
"135772129",2000-02-10,19.99,"M",3
"135772129",2004-09-20,549.99,"M",3
"135791388",1999-07-23,154.99,"M",7
"135791388",1999-07-24,50,"M",7
"135791388",1999-07-27,154.99,"M",7
"135791388",2000-07-21,30,"M",7
"135791388",2001-02-14,93.97,"M",7
"135791388",2002-05-05,64.93,"M",7
"135791388",2002-07-30,31.98,"M",7
"135791388",2003-04-12,39.98,"M",7
"135791388",2003-11-17,679.96,"M",7
"135791388",2004-03-10,17.99,"M",7
"135791388",2004-04-05,19.99,"M",7
"135813353",1999-05-27,119.99,"F",9
"135813353",1999-12-15,99.99,"F",9
"135813353",2003-12-26,218,"F",9
"135845580",2000-05-05,99.99,"M",8
"135845580",2001-06-26,29.98,"M",8
"135845580",2001-07-15,99.99,"M",8
"135845580",2002-07-15,49.99,"M",8
"135855037",1999-12-22,94.99,"M",4
"135855037",2003-03-25,133.97,"M",4
"135943250",2000-06-20,64.97,"M",6
"136037773",1999-05-12,259.99,"F",7
"136037773",1999-12-28,249.99,"F",7
"136037773",2000-03-20,238.98,"F",7
"136037773",2003-12-12,432.96,"F",7
"136037773",2004-11-29,54.97,"F",7
"136060067",1999-11-01,20.97,"F",7
"136104083",1999-11-27,809.98,"F",5
"136108250",1999-07-04,142.98,"F",9
"136110112",1999-08-07,1349.97,"M",6
"136110112",1999-12-22,329.58,"M",6
"136110112",2000-08-27,99.94,"M",6
"136110112",2001-11-21,121.96,"M",6
"136110112",2001-11-27,39.99,"M",6
"136124754",1999-04-07,189.99,"M",2
"136124754",2000-01-06,249.97,"M",2
"136124754",2000-04-06,49.99,"M",2
"136124754",2001-05-14,36.99,"M",2
"136124754",2004-02-09,99.99,"M",2
"136124754",2004-10-01,169.98,"M",2
"136127000",1999-02-16,19.99,"M",9
"136127000",1999-02-22,1759.95,"M",9
"136127000",1999-06-23,1294.96,"M",9
"136173131",2000-09-18,169.99,"F",5
"136173131",2001-02-16,50.99,"F",5
"136173131",2001-07-19,189.99,"F",5
"136173131",2004-07-12,159.99,"F",5
"136173131",2004-07-13,159.99,"F",5
"136252569",1999-04-20,1109.97,"M",5
"136255703",1999-11-14,139.99,"M",6
"136421937",1999-06-14,54.98,"F",4
"136421937",1999-06-15,54.98,"F",4
"136421937",1999-07-21,94.97,"F",4
"136422127",2000-06-27,238.99,"F",4
"136422127",2000-10-17,9.99,"F",4
"136422127",2000-11-28,37.97,"F",4
"136422127",2001-09-06,19.99,"F",4
"136491587",1999-08-19,1079.93,"F",2
"136526726",2000-09-05,99.99,"F",8
"136526726",2002-01-24,14.99,"F",8
"136528503",2000-01-01,152.98,"F",5
"136528503",2000-01-22,59.99,"F",5
"136600561",2000-02-21,49.99,"M",5
"136600561",2000-10-08,161.49,"M",5
"136600561",2002-12-28,204.98,"M",5
"136605568",1999-03-10,249.99,"M",9
"136605568",1999-12-24,339.98,"M",9
"136605568",2000-01-21,237.47,"M",9
"136605568",2000-07-24,199.99,"M",9
"136605568",2000-11-29,1140.87,"M",9
"136605568",2000-11-30,213.9,"M",9
"136605568",2001-06-23,929.97,"M",9
"136605568",2001-07-20,349.97,"M",9
"136605568",2001-11-26,404.94,"M",9
"136605568",2002-08-02,394.94,"M",9
"136605568",2002-08-08,242.45,"M",9
"136605568",2002-08-16,199.8,"M",9
"136605568",2002-08-23,149.99,"M",9
"136605568",2002-12-20,754.89,"M",9
"136605568",2002-12-26,189.99,"M",9
"136653230",2000-01-06,119.99,"M",5
"136653230",2000-02-03,1295.77,"M",5
"136653230",2000-02-08,159.98,"M",5
"136653230",2000-02-09,633.7,"M",5
"136653230",2000-02-11,170.99,"M",5
"136667188",2000-09-09,299.99,"M",5
"136667188",2004-07-06,1044.19,"M",5
"136667188",2004-07-07,1015.7,"M",5
"136669393",2000-06-17,446.49,"F",8
"136669393",2000-11-04,89.99,"F",8
"136669393",2003-06-27,259.95,"F",8
"136669393",2003-11-13,9.99,"F",8
"136669393",2003-11-14,1134.98,"F",8
"136669393",2003-11-22,854.97,"F",8
"136670930",1999-09-15,99.99,"M",6
"136670930",2002-02-02,139.73,"M",6
"136672715",2000-08-16,682.97,"M",6
"136707262",2000-04-12,799.99,"F",7
"136707262",2002-12-07,329.99,"F",7
"136707262",2002-12-21,14.99,"F",7
"136730791",1999-08-27,8.97,"M",8
"136730791",2000-05-29,189.99,"M",8
"136730791",2003-06-19,289.98,"M",8
"136748196",2000-08-05,179.98,"M",6
"136761675",2000-06-23,99.98,"F",7
"136761675",2002-11-20,99.99,"F",7
"136762011",1999-08-20,99.97,"M",7
"136784156",1999-04-29,99.99,"M",6
"136817469",1999-05-05,469.98,"M",9
"136817469",1999-05-21,179.99,"M",9
"136817469",2001-12-15,224.99,"M",9
"136817469",2002-04-19,162.98,"M",9
"136944996",1999-12-22,1809.96,"F",7
"136963831",2000-07-27,49.99,"F",1
"137102532",1999-07-05,47.98,"M",4
"137102532",2001-04-04,139.97,"M",4
"137123380",2000-11-25,99.99,"M",5
"137123380",2001-11-23,642.94,"M",5
"137123380",2001-11-24,35.97,"M",5
"137123380",2001-11-25,35,"M",5
"137123380",2001-12-28,189.99,"M",5
"137123380",2002-01-01,109.98,"M",5
"137123380",2002-05-19,343.93,"M",5
"137123380",2002-10-26,109.99,"M",5
"137126283",1999-05-27,119.99,"M",6
"137126283",1999-12-04,1349.97,"M",6
"137126283",2000-12-06,419.96,"M",6
"137126283",2002-07-27,169.99,"M",6
"137126283",2002-10-21,29.99,"M",6
"137126283",2004-11-07,15.99,"M",6
"137126283",2004-11-09,261.96,"M",6
"137155343",1999-11-26,199.99,"M",3
"137155343",2001-12-01,1284.96,"M",3
"137155343",2002-12-22,614.96,"M",3
"137155343",2003-11-09,399.98,"M",3
"137155343",2004-01-01,209.97,"M",3
"137155343",2004-02-28,1329.98,"M",3
"137155343",2004-07-02,109.98,"M",3
"137159812",1999-12-23,99.99,"F",1
"137203256",2000-02-19,215.47,"M",3
"137203256",2000-11-21,352.98,"M",3
"137203256",2000-12-21,99.99,"M",3
"137203256",2001-12-16,4.95,"M",3
"137203256",2001-12-24,9.99,"M",3
"137203256",2003-06-24,529.98,"M",3
"137203256",2003-08-10,49.99,"M",3
"137203256",2003-12-19,31.97,"M",3
"137203256",2004-06-05,129.99,"M",3
"137203256",2004-11-26,129.98,"M",3
"137225872",2000-02-03,169.98,"F",7
"137281155",2000-07-18,59.99,"M",4
"137281155",2001-04-02,99.99,"M",4
"137281155",2001-11-23,299.99,"M",4
"137281155",2002-05-26,23.99,"M",4
"137281155",2002-06-23,474.99,"M",4
"137281155",2002-06-24,179.99,"M",4
"137315134",1999-04-19,259.99,"M",6
"137411039",1999-04-30,326.48,"M",6
"137411039",1999-06-07,329.99,"M",6
"137411039",1999-12-19,1494.97,"M",6
"137411039",2001-07-21,129.99,"M",6
"137411039",2002-06-21,1.99,"M",6
"137411039",2002-06-28,149.98,"M",6
"137411039",2002-07-12,114.98,"M",6
"137411039",2002-07-13,3069.93,"M",6
"137411039",2002-10-17,1179.98,"M",6
"137411039",2002-11-22,289.98,"M",6
"137411039",2002-12-06,41.49,"M",6
"137411039",2003-02-02,109.99,"M",6
"137411039",2003-11-28,309.92,"M",6
"137411039",2003-12-15,562.94,"M",6
"137411039",2003-12-16,159.99,"M",6
"137411039",2004-01-26,594.95,"M",6
"137416691",2000-07-11,79.98,"M",7
"137416691",2004-06-11,999.97,"M",7
"137416691",2004-08-03,57.94,"M",7
"137470103",1999-02-13,119.99,"M",9
"137470103",1999-03-07,119.99,"M",9
"137470103",2000-12-10,214.98,"M",9
"137470103",2001-12-26,147.97,"M",9
"137470103",2002-01-23,329.99,"M",9
"137470103",2002-12-16,299.99,"M",9
"137470103",2002-12-23,283.49,"M",9
"137470103",2003-01-16,211.99,"M",9
"137470103",2003-02-23,449.99,"M",9
"137470103",2003-02-25,79.99,"M",9
"137470103",2003-05-31,349.99,"M",9
"137470103",2003-12-01,1199.97,"M",9
"137470103",2003-12-16,199.98,"M",9
"137470103",2004-10-16,30,"M",9
"137470103",2004-10-20,179.99,"M",9
"137470103",2004-11-14,139.98,"M",9
"137470103",2004-11-19,199.99,"M",9
"137482286",2000-06-02,129.98,"F",5
"137518078",1999-12-22,699.99,"M",9
"137518078",2000-01-11,699.99,"M",9
"137518078",2004-06-02,1049.99,"M",9
"137544787",2000-11-24,14.99,"M",5
"137544787",2004-10-07,79.99,"M",5
"137544787",2004-10-30,1219.97,"M",5
"137549147",1999-03-30,59.98,"M",5
"137549147",2001-12-03,317.94,"M",5
"137580208",1999-05-31,322.99,"F",3
"137580208",2002-12-01,99.99,"F",3
"137580208",2003-02-18,115.98,"F",3
"137580208",2003-02-23,115.98,"F",3
"137600524",2000-08-18,371.96,"M",6
"137600524",2000-08-20,204.98,"M",6
"137600524",2000-09-22,72.49,"M",6
"137600524",2000-10-17,29.99,"M",6
"137600524",2000-11-14,75.99,"M",6
"137600524",2000-12-07,17.99,"M",6
"137600524",2001-01-24,93.97,"M",6
"137600524",2001-05-12,67.98,"M",6
"137683259",2000-02-18,599.95,"M",9
"137683259",2000-09-29,1059.92,"M",9
"137683259",2000-12-17,99.98,"M",9
"137696507",1999-09-01,166.22,"M",5
"137696507",2001-03-21,289.98,"M",5
"137697434",1999-04-02,99.99,"F",7
"137697434",2004-11-24,199.98,"F",7
"137713132",1999-02-19,349.96,"F",3
"137720145",2000-03-09,213.98,"F",5
"137720145",2003-04-18,29.99,"F",5
"137720145",2003-04-28,29.99,"F",5
"137740803",1999-11-11,199.99,"M",5
"137740803",1999-11-14,179.99,"M",5
"137740803",2000-01-31,400,"M",5
"137740803",2000-02-20,327.98,"M",5
"137740803",2000-02-29,799.96,"M",5
"137740803",2000-03-05,228.98,"M",5
"137740803",2000-09-30,3719.97,"M",5
"137740803",2001-12-03,172.98,"M",5
"137740803",2002-03-05,36.99,"M",5
"137740803",2002-03-06,584.99,"M",5
"137740803",2002-04-11,478.98,"M",5
"137740803",2002-06-15,30,"M",5
"137740803",2002-07-04,49,"M",5
"137740803",2004-08-03,69.99,"M",5
"137838115",1999-12-17,149.99,"F",4
"137838115",2001-04-16,3,"F",4
"137838115",2001-08-22,219.96,"F",4
"137838115",2002-06-17,30,"F",4
"137838115",2002-07-29,72.31,"F",4
"137838115",2003-10-30,264.99,"F",4
"137838115",2003-10-31,78.96,"F",4
"137848653",2000-11-24,209.97,"M",6
"137850520",2000-02-28,2429.97,"F",7
"137850520",2002-12-02,109.99,"F",7
"137850520",2003-06-06,95.98,"F",7
"137850520",2003-10-16,2,"F",7
"137850520",2003-12-11,149.99,"F",7
"137852636",1999-11-13,199.94,"F",6
"137902518",1999-12-11,178.97,"M",6
"137902518",2000-08-18,284.97,"M",6
"137902518",2000-09-05,519.79,"M",6
"137902518",2001-02-17,179.99,"M",6
"137902518",2002-04-06,130,"M",6
"137902518",2002-12-16,179.99,"M",6
"137902518",2003-07-13,2684.98,"M",6
"137902518",2003-07-16,59.99,"M",6
"137902518",2003-07-18,59.99,"M",6
"137902518",2003-11-26,109.99,"M",6
"137902518",2003-12-20,972.9,"M",6
"137902518",2003-12-23,100,"M",6
"137902518",2003-12-27,99.99,"M",6
"137902518",2004-05-15,444.98,"M",6
"137902518",2004-08-15,154.94,"M",6
"137912931",2000-08-07,169.99,"F",1
"137944777",1999-02-14,124.98,"F",4
"137944777",1999-02-15,49.99,"F",4
"137944777",1999-02-16,14.99,"F",4
"137944777",1999-09-18,660.93,"F",4
"137944777",1999-11-16,59.99,"F",4
"137944777",2001-02-10,441.96,"F",4
"137944777",2002-11-25,198.94,"F",4
"137947299",2000-09-30,29.99,"F",4
"137947315",1999-08-12,1712.95,"M",9
"137947315",2002-10-12,1112.97,"M",9
"137947315",2004-01-16,709.96,"M",9
"138019331",1999-11-06,389.98,"M",2
"138019331",1999-11-13,139.99,"M",2
