"Id","Date","Price"
"1895",2005-04-12,23.83
"1895",2005-04-21,22.48
"1895",2005-04-26,24.49
"1895",2005-04-29,21.75
"1895",2005-05-10,26.51
"1895",2005-05-14,22.55
"1895",2005-05-30,25.13
"1895",2005-05-31,23.64
"1895",2005-07-21,23.15
"1895",2005-08-03,23.74
"1895",2005-08-04,22.82
"1895",2005-08-30,24.69
"1895",2005-11-07,24.12
"1898",2005-01-06,23.35
"1898",2005-01-22,24.31
"1898",2005-01-29,23.18
"1899",2005-01-05,29.64
"1899",2005-02-10,29.61
"1899",2005-03-08,32.95
"1899",2005-03-16,31.4
"1899",2005-03-17,33.48
"1899",2005-04-18,30.27
"19",2005-01-09,31.04
"19",2005-01-28,33.68
"19",2005-03-02,31.54
"19",2005-03-24,29.76
"1900",2005-02-13,62.91
"1900",2005-02-28,57.47
"1900",2005-03-11,57.49
"1900",2005-03-28,62.36
"1900",2005-04-14,60.81
"1900",2005-04-24,59.14
"1900",2005-05-08,58.53
"1900",2005-06-11,57.59
"1900",2005-06-16,57.03
"1900",2005-06-19,57.75
"1900",2005-06-21,58
"1900",2005-06-30,57.1
"1901",2005-01-30,31.79
"1903",2005-01-05,31.31
"1903",2005-01-17,30.46
"1903",2005-02-23,32.3
"1903",2005-03-07,27.98
"1903",2005-03-12,32
"1903",2005-03-20,35.01
"1905",2005-02-17,29.09
"1905",2005-03-05,26.81
"1905",2005-06-05,27.7
"1905",2005-09-18,30.2
"1905",2005-10-09,28.15
"1905",2005-10-27,29.96
"1905",2005-11-01,30.65
"1905",2005-12-16,27.41
"1905",2005-12-29,27.37
"1905",2005-12-29,30.42
"1905",2006-01-12,27.63
"1905",2006-01-14,31.13
"1905",2006-01-14,28.06
"1905",2006-02-01,30.95
"1905",2006-03-22,29.53
"1905",2006-06-30,25.79
"1905",2006-07-25,31.86
"1905",2006-10-03,31.03
"1905",2006-10-12,28.65
"1905",2006-12-11,29.85
"1905",2007-03-17,30.71
"1905",2007-04-18,30.27
"1905",2007-05-12,28.4
"1905",2007-06-06,30.54
"1905",2007-07-19,27.75
"1905",2007-07-24,31.93
"1905",2007-09-28,27.57
"1905",2007-10-23,28.54
"1906",2005-01-10,35.45
"1906",2005-01-19,35.9
"1906",2005-01-26,34.72
"1906",2005-02-05,31.18
"1907",2005-01-13,26.97
"1907",2005-01-20,25.96
"1907",2005-02-11,23.95
"1907",2005-02-16,22.7
"1908",2005-01-28,41.94
"1908",2005-03-02,39.48
"1908",2005-03-24,38.2
"1908",2005-03-29,38.43
"1908",2005-05-06,36.24
"1908",2005-05-08,36.35
"1908",2005-06-01,41.01
"1908",2005-07-08,35.38
"1909",2005-01-06,76.05
"1909",2005-01-19,71.46
"1909",2005-01-30,79.97
"1909",2005-02-02,64.45
"191",2005-01-30,41.65
"191",2005-02-03,43.33
"191",2005-02-13,41.3
"191",2005-02-28,43.29
"1910",2005-01-06,35.57
"1910",2005-01-11,33.26
"1910",2005-01-25,35.77
"1910",2005-01-29,32.88
"1910",2005-02-07,32.82
"1910",2005-03-02,34.18
"1910",2005-03-05,30.83
"1910",2005-03-14,33.94
"1911",2005-01-01,23.53
"1911",2005-02-11,24.51
"1911",2005-02-18,22.54
"1913",2005-01-11,82.3
"1914",2005-01-05,24.91
"1914",2005-02-06,25.48
"1914",2005-02-13,24.56
"1914",2005-02-17,23.28
"1914",2005-02-28,23.79
"1914",2005-03-23,22.94
"1914",2005-04-15,22.12
"1914",2005-04-27,24.08
"1914",2005-04-30,24.08
"1914",2005-05-06,20.59
"1914",2005-05-06,23.34
"1914",2005-05-16,26.23
"1914",2005-05-17,22.69
"1914",2005-05-19,24.69
"1914",2005-06-11,22.72
"1914",2005-06-14,21.38
"1914",2005-06-20,23.23
"1914",2005-07-28,23.3
"1914",2005-07-31,26.27
"1914",2005-08-05,26.7
"1914",2005-08-14,23.33
"1914",2005-08-18,27.76
"1914",2005-08-29,26.24
"1914",2005-09-02,24.58
"1914",2005-09-12,22.92
"1914",2005-09-23,23.98
"1914",2005-10-09,25.24
"1914",2005-10-17,24.1
"1914",2005-11-26,23.94
"1914",2005-12-01,24.08
"1914",2005-12-05,24.62
"1914",2006-01-13,25.96
"1914",2006-02-01,27.93
"1914",2006-02-07,21.77
"1914",2006-02-13,22.74
"1914",2006-02-22,21.27
"1914",2006-03-09,24.41
"1914",2006-03-10,24.86
"1914",2006-03-15,24.67
"1914",2006-04-05,27.28
"1914",2006-04-06,26.9
"1914",2006-04-08,21.09
"1914",2006-04-11,25.16
"1914",2006-04-11,21.95
"1915",2005-01-14,66.39
"1915",2005-03-01,60.2
"1915",2005-03-01,57.39
"1915",2005-03-14,64.22
"1915",2005-03-30,65.21
"1915",2005-04-03,61
"1915",2005-04-11,66
"1915",2005-04-19,66.53
"1915",2005-04-30,60.13
"1915",2005-05-03,66.42
"1915",2005-05-11,61.43
"1915",2005-05-13,67.63
"1915",2005-05-28,68.16
"1915",2005-05-29,62.19
"1915",2005-06-06,61.78
"1915",2005-06-19,57.9
"1915",2005-06-20,62.26
"1915",2005-06-26,62.22
"1915",2005-07-03,57.82
"1915",2005-07-04,57.96
"1915",2005-07-12,59.41
"1915",2005-07-26,67.03
"1915",2005-08-08,55.59
"1916",2005-01-12,30
"1916",2005-02-04,26.08
"1916",2005-02-17,25.45
"1916",2005-02-17,26.38
"1916",2005-02-19,24.66
"1916",2005-02-27,26.37
"1916",2005-02-28,28.33
"1916",2005-03-18,25.12
"1916",2005-04-14,28.64
"1916",2005-04-15,27.77
"1916",2005-05-02,27.05
"1916",2005-05-07,25.86
"1916",2005-05-09,27.85
"1916",2005-05-13,28.85
"1916",2005-05-13,27.28
"1916",2005-05-16,28.95
"1916",2005-05-20,29.19
"1916",2005-05-29,25.59
"1916",2005-06-02,30.52
"1916",2005-06-10,31.01
"1916",2005-06-24,27.06
"1916",2005-06-27,26.96
"1916",2005-07-02,27.23
"1916",2005-07-15,29.48
"1916",2005-07-28,25.43
"1918",2005-01-26,39.64
"1918",2005-01-28,33.05
"1918",2005-01-29,38.5
"1918",2005-02-01,36.3
"1918",2005-02-12,39.62
"1918",2005-02-20,41.34
"1919",2005-02-22,36.14
"1919",2005-03-04,36.61
"1919",2005-03-18,37.53
"1919",2005-05-08,36.71
"1919",2005-05-18,35.92
"1919",2005-06-04,35.07
"1919",2005-06-07,37.1
"1919",2005-06-08,37.78
"1919",2005-06-14,32.95
"192",2005-01-10,50.12
"1920",2005-01-17,58.43
"1920",2005-01-25,50.19
"1920",2005-02-03,46.7
"1920",2005-02-04,48.36
"1922",2005-02-01,77.58
"1922",2005-04-04,66.17
"1923",2005-01-10,47.49
"1923",2005-01-12,42.81
"1923",2005-01-20,42.8
"1923",2005-01-29,43.12
"1923",2005-01-30,38.92
"1923",2005-02-12,48.68
"1924",2005-01-03,77.36
"1924",2005-01-19,90.41
"1924",2005-02-11,86.21
"1924",2005-04-05,83.15
"1924",2005-04-06,77.09
"1924",2005-04-10,73.11
"1924",2005-04-22,93.45
"1924",2005-05-11,81.71
"1924",2005-05-20,75.11
"1924",2005-07-08,82.27
"1924",2005-08-04,84.89
"1924",2005-08-11,69.53
"1924",2005-08-12,76.84
"1926",2005-01-27,33.96
"1927",2005-01-07,28.78
"1928",2005-01-17,37.39
"1928",2005-01-24,39.02
"1928",2005-02-02,35.38
"1928",2005-02-13,33.42
"1928",2005-02-17,38
"1929",2005-01-14,46.82
"1929",2005-01-21,46.81
"1929",2005-02-08,38.51
"193",2005-02-08,34.14
"193",2005-03-10,34.75
"193",2005-03-16,34.95
"193",2005-04-23,32.93
"1930",2005-03-26,24.39
"1930",2005-05-07,28.02
"1930",2005-05-22,26.46
"1930",2005-09-15,22.78
"1930",2005-09-17,26.67
"1930",2006-01-24,23.18
"1930",2006-02-02,26.7
"1930",2006-06-19,26.89
"1930",2006-08-04,26.52
"1930",2006-10-12,25.74
"1930",2006-10-25,23.77
"1930",2006-12-30,26.43
"1930",2007-01-08,25.64
"1930",2007-01-15,23.69
"1930",2007-02-01,27.27
"1930",2007-02-09,26.29
"1930",2007-03-12,24.63
"1930",2007-05-04,24.34
"1931",2005-01-10,53.27
"1931",2005-03-27,51.75
"1931",2005-06-04,52.34
"1931",2005-06-25,56.21
"1931",2005-07-25,47.91
"1931",2005-08-22,46.86
"1931",2005-08-27,55.91
"1931",2005-12-07,48.89
"1931",2006-04-10,62.79
"1931",2006-04-16,52.98
"1931",2006-05-20,51.13
"1933",2005-02-06,41.04
"1933",2005-02-06,39.39
"1933",2005-02-13,42.89
"1933",2005-02-19,39.16
"1933",2005-03-02,36.85
"1933",2005-03-15,36.9
"1934",2005-01-02,46.02
"1935",2005-01-03,62.81
"1935",2005-01-19,72.59
"1935",2005-02-07,67.66
"1935",2005-03-24,64.27
"1936",2005-01-05,30.22
"1937",2005-01-19,37.57
"1937",2005-06-05,44.4
"1937",2005-10-16,46.87
"1938",2005-01-05,83.16
"1938",2005-01-27,96.41
"1939",2005-01-06,24.76
"1939",2005-01-21,22.98
"1939",2005-03-09,26.61
"1939",2005-03-11,27.77
"1939",2005-03-26,27.83
"1939",2005-04-07,25.94
"1939",2005-04-21,22.99
"1939",2005-05-25,25.16
"1939",2005-05-27,26.67
"1939",2005-06-06,26.62
"1939",2005-07-04,24.5
"1939",2005-07-09,28.07
"1939",2005-08-10,27.17
"1939",2005-08-15,25.04
"1939",2005-09-08,26.58
"1939",2005-10-06,26.13
"1939",2005-11-23,28.85
"1939",2005-11-27,26.18
"1939",2005-12-10,27.57
"1939",2005-12-25,23.28
"1939",2006-02-11,24.76
"1939",2006-02-21,24.27
"1939",2006-02-23,24.31
"1939",2006-02-26,26.5
"1939",2006-03-03,28.42
"1939",2006-03-17,23.53
"1939",2006-04-17,26.78
"1940",2005-01-08,42.72
"1940",2005-01-09,37.33
"1940",2005-01-16,47.11
"1940",2005-01-19,40.51
"1940",2005-01-29,42.32
"1940",2005-02-09,46.45
"1940",2005-02-09,42.64
"1940",2005-02-14,35.49
"1940",2005-03-03,38.79
"1940",2005-03-09,45.14
"1940",2005-04-10,44.29
"1940",2005-04-20,45.12
"1940",2005-04-27,41.57
"1940",2005-04-28,41.43
"1941",2005-01-26,24.01
"1941",2005-02-28,27.35
"1942",2005-01-05,27.38
"1942",2005-01-29,32.28
"1942",2005-02-10,30.75
"1942",2005-02-17,30.85
"1942",2005-02-18,26.8
"1942",2005-03-10,32.63
"1942",2005-03-21,28.68
"1942",2005-04-20,29.93
"1942",2005-04-23,29.98
"1942",2005-04-28,37.71
"1942",2005-05-02,28
"1942",2005-05-06,29.69
"1942",2005-05-18,29.32
"1942",2005-06-03,29.75
"1942",2005-06-20,29.53
"1942",2005-07-01,28.41
"1942",2005-07-02,28.06
"1942",2005-07-03,32.29
"1942",2005-07-05,29.13
"1942",2005-07-17,31.12
"1942",2005-07-17,30.94
"1942",2005-07-20,30.38
"1942",2005-07-27,30.5
"1942",2005-07-29,28.36
"1942",2005-08-04,31.14
"1942",2005-09-06,31.16
"1942",2005-09-07,30.36
"1942",2005-09-15,28.04
"1942",2005-09-22,31.94
"1942",2005-10-29,30.2
"1942",2005-11-06,28.53
"1942",2005-11-08,32.29
"1942",2005-11-23,29.56
"1942",2005-11-28,27.93
"1942",2005-12-21,29.14
"1942",2005-12-23,28.25
"1942",2006-01-21,29.7
"1942",2006-02-04,29.82
"1942",2006-02-08,34.3
"1942",2006-02-13,32.06
"1942",2006-02-13,30.56
"1942",2006-03-08,30.53
"1942",2006-03-10,27.15
"1942",2006-03-12,28.88
"1942",2006-04-03,28.57
"1942",2006-04-07,30.46
"1942",2006-04-30,28.42
"1942",2006-05-03,31.6
"1942",2006-05-12,28.71
"1942",2006-05-14,31.04
"1942",2006-06-02,32.94
"1942",2006-06-07,31.77
"1942",2006-06-19,29.59
"1942",2006-06-21,31.56
"1942",2006-06-22,30.99
"1942",2006-07-10,28.52
"1942",2006-07-11,30.14
"1942",2006-07-12,31.06
"1942",2006-09-02,32.23
"1942",2006-09-07,31.48
"1942",2006-09-16,30.15
"1942",2006-09-24,31.98
"1942",2006-10-06,27.7
"1942",2006-10-19,28.87
"1942",2006-10-21,31.49
"1942",2006-10-28,29.93
"1942",2006-10-29,31.54
"1942",2006-10-31,27.21
"1942",2006-11-08,27.7
"1942",2006-11-09,32.69
"1942",2006-11-11,29
"1942",2006-11-20,32.76
"1942",2006-11-22,31.16
"1942",2007-01-06,29.6
"1942",2007-01-17,30.79
"1942",2007-01-21,32.46
"1942",2007-01-28,30.88
"1942",2007-02-04,29.63
"1942",2007-04-12,29.13
"1942",2007-05-15,32.28
"1942",2007-06-10,33.73
"1942",2007-07-06,31.71
"1942",2007-07-06,29.77
"1942",2007-07-18,31.81
"1942",2007-07-23,26.67
"1942",2007-07-27,32.29
"1942",2007-07-28,33.3
"1942",2007-07-28,27.97
"1942",2007-08-16,31.55
"1942",2007-08-22,29.56
"1942",2007-08-27,30.71
"1942",2007-08-30,30.92
"1942",2007-09-06,31.48
"1942",2007-09-13,32.83
"1942",2007-09-16,29.21
"1942",2007-11-13,28.53
"1942",2007-11-20,31.09
"1942",2007-12-13,30.29
"1942",2008-01-09,32.07
"1942",2008-01-18,30.94
"1942",2008-01-23,30.49
"1942",2008-01-30,27.45
"1942",2008-01-31,33.53
"1942",2008-02-10,28.92
"1942",2008-02-29,30.3
"1942",2008-03-02,29.68
"1942",2008-03-13,33.43
"1942",2008-04-09,28.39
"1942",2008-04-13,29.21
"1942",2008-04-23,29.73
"1942",2008-05-11,30.04
"1942",2008-05-12,28.1
"1942",2008-06-01,32.37
"1942",2008-06-02,31.79
"1942",2008-08-02,30.1
"1942",2008-08-24,29.33
"1942",2008-09-08,32.08
"1942",2008-09-27,28.02
"1943",2005-01-13,79.9
"1943",2005-03-21,73.68
"1944",2005-01-22,33.1
"1944",2005-01-31,37.31
"1946",2005-02-07,49.68
"1946",2005-03-23,45.98
"1946",2005-04-19,51.4
"1946",2005-04-27,52.21
"1946",2005-05-18,44.87
"1946",2005-07-05,57.87
"1946",2005-07-07,45.65
"1946",2005-07-08,54.22
"1946",2005-07-14,50.42
"1946",2005-09-23,45.87
"1946",2005-10-02,47.25
"1946",2005-12-10,44.51
"1946",2006-01-07,45.85
"1946",2006-01-30,43.2
"1947",2005-01-08,60.06
"1947",2005-01-09,55.95
"1947",2005-01-23,50.66
"1947",2005-01-25,53.9
"1947",2005-01-26,51.19
"1947",2005-02-07,53.45
"1947",2005-02-09,57.28
"1947",2005-02-26,60.1
"1947",2005-03-11,55.14
"1947",2005-03-14,59.45
"1947",2005-03-21,56.76
"1947",2005-03-27,54.2
"1947",2005-04-15,51.8
"1947",2005-04-18,54.61
"1947",2005-04-19,55.52
"1947",2005-04-21,56.04
"1947",2005-05-26,59.47
"1947",2005-05-30,54.54
"1947",2005-06-02,59.57
"1947",2005-06-08,54.89
"1947",2005-07-19,55.11
"1947",2005-07-21,61.7
"1947",2005-07-31,58.04
"1947",2005-08-08,51.87
"1947",2005-08-08,56.09
"1947",2005-09-01,51.94
"1947",2005-09-10,55.36
"1948",2005-01-16,22.55
"1948",2005-01-20,24.37
"1948",2005-01-28,23.34
"1949",2005-01-08,60.02
"1949",2005-01-12,63.02
"1949",2005-01-27,51.07
"1949",2005-02-13,54.52
"1949",2005-03-20,61.35
"1949",2005-03-24,61.54
"1949",2005-04-06,57.71
"1949",2005-05-14,60.34
"1949",2005-05-20,54.43
"195",2005-01-19,67.55
"195",2005-03-10,75.14
"195",2005-04-19,64.98
"195",2005-04-21,79.7
"195",2005-04-30,77.98
"195",2005-05-11,59.09
"1951",2005-01-21,35.15
"1953",2005-01-05,53.22
"1953",2005-01-06,53.07
"1953",2005-01-10,55.06
"1954",2005-02-06,51.14
"1956",2005-01-04,52.34
"1956",2005-01-27,52.13
"1956",2005-01-31,49.48
"1956",2005-02-10,52.48
"1956",2005-02-19,46.84
"1956",2005-03-07,49.63
"1956",2005-03-15,45.03
"1956",2005-03-22,46.03
"1957",2005-01-08,38.77
"1957",2005-01-16,42.89
"1957",2005-01-29,44.01
"1958",2005-01-15,41.38
"1958",2005-02-03,40.94
"1958",2005-02-13,39.81
"1958",2005-03-09,38.18
"1958",2005-03-15,42.05
"1959",2005-01-04,65.05
"1959",2005-01-06,56.32
"1959",2005-01-15,60.56
"1959",2005-01-29,55.27
"1959",2005-02-13,61.13
"1959",2005-02-13,57.22
"1959",2005-02-27,60.53
"1959",2005-03-01,63.42
"1959",2005-03-23,58.98
"1959",2005-04-04,55.94
"1959",2005-04-15,60.16
"1959",2005-04-17,59.54
"1959",2005-05-07,62.83
"1959",2005-05-14,60.71
"1959",2005-05-14,56.53
"1959",2005-05-23,56.66
"1959",2005-05-24,64.53
"1959",2005-05-27,67.64
"1959",2005-06-24,61.79
"1959",2005-06-25,60.88
"1959",2005-06-28,55.9
"1959",2005-07-01,63.78
"1959",2005-07-28,58.95
"1959",2005-07-30,59.19
"1959",2005-07-31,60.55
"1959",2005-08-07,61.1
"1959",2005-09-26,62.72
"1959",2005-10-07,63.3
"1959",2005-10-11,66.12
"1959",2005-10-21,52.29
"1959",2005-11-03,55.15
"1959",2005-11-05,58.34
"1959",2005-11-15,57.95
"1959",2005-11-17,53.9
"1959",2005-12-08,55.5
"1959",2005-12-17,62.31
"1959",2005-12-26,61.65
"1959",2005-12-27,64.32
"1959",2005-12-31,65.31
"1959",2006-01-18,61.23
"1959",2006-01-22,58.06
"1959",2006-02-06,59.42
"1959",2006-02-12,52.58
"1959",2006-02-22,53.98
"1959",2006-03-24,53.49
"1959",2006-04-06,65.6
"1959",2006-04-07,56.96
"1959",2006-04-22,60.68
"1959",2006-04-24,63.28
"1960",2005-01-16,36.65
"1960",2005-01-18,37.17
"1960",2005-01-30,39.39
"1960",2005-02-12,47.54
"1962",2005-01-30,35.71
"1963",2005-01-19,32.43
"1963",2005-02-02,33.93
"1963",2005-02-13,28.87
"1963",2005-02-21,32.8
"1963",2005-03-21,29.35
"1963",2005-03-23,32.29
"1963",2005-03-28,33.9
"1963",2005-04-20,30.99
"1964",2005-01-24,48.21
"1964",2005-02-21,44.52
"1964",2005-03-23,44.28
"1964",2005-05-12,40.41
"1964",2005-06-12,40.34
"1964",2005-06-20,39.39
"1964",2005-06-23,40.29
"1964",2005-07-05,44.93
"1964",2005-07-18,41.95
"1964",2005-07-20,39.96
"1964",2005-07-23,39.98
"1964",2005-07-31,39.68
"1965",2005-01-02,43.39
"1965",2005-01-14,43.7
"1965",2005-02-03,41.59
"1965",2005-02-03,44.91
"1965",2005-02-21,45.2
"1965",2005-03-13,44.46
"1965",2005-03-24,43.81
"1966",2005-03-09,37.29
"1966",2005-03-16,39.05
"1966",2005-04-15,36.42
"1966",2005-06-03,46.07
"1966",2005-06-17,36.41
"1966",2005-06-20,36.87
"1966",2005-07-05,42.52
"1966",2005-07-07,39.05
"1966",2005-08-03,37.69
"1967",2005-01-28,38.76
"1967",2005-02-01,43.57
"1968",2005-02-08,25.69
"1969",2005-01-11,47.37
"1970",2005-01-09,60.59
"1970",2005-02-05,67
"1972",2005-01-23,62.3
"1972",2005-03-17,54.61
"1972",2005-03-23,54.85
"1972",2005-04-11,55.59
"1972",2005-06-11,54.15
"1972",2005-06-26,50.44
"1972",2005-07-10,58.14
"1972",2005-07-25,57.06
"1974",2005-02-02,56.82
"1974",2005-02-24,56.66
"1974",2005-03-02,58.84
"1974",2005-03-25,60.46
"1974",2005-03-29,56.57
"1974",2005-04-07,49.87
"1974",2005-04-11,54.34
"1975",2005-02-22,47.02
"1975",2005-03-24,39.74
"1975",2005-04-20,50.65
"1975",2005-06-01,43.31
"1975",2005-06-07,49.2
"1976",2005-01-11,29.47
"1979",2005-01-10,43.35
"1979",2005-01-21,40.98
"1979",2005-02-04,43.36
"1979",2005-02-26,41.3
"1979",2005-03-06,41.45
"1979",2005-04-12,42.52
"1979",2005-04-24,44.94
"1979",2005-07-21,46.75
"1979",2005-08-13,41.42
"1979",2005-08-20,45.12
"1979",2005-09-23,44.19
"1979",2005-11-01,44.61
"1979",2005-11-23,46.62
"1979",2005-12-03,48.34
"1979",2006-01-20,42.38
"1979",2006-02-17,42.77
"1979",2006-02-20,47.36
"1979",2006-03-03,40.62
"1979",2006-03-11,44.32
"1979",2006-03-22,50.34
"1979",2006-05-04,46.48
"1979",2006-05-12,45.54
"1979",2006-06-05,44.11
"1979",2006-06-27,42.31
"1979",2006-07-01,39.48
"1979",2006-07-05,41.21
"1979",2006-07-05,37.45
"1979",2006-07-25,47.18
"1979",2006-07-29,46.48
"1982",2005-03-09,38.48
"1982",2005-03-21,35.52
"1983",2005-02-06,43.03
"1983",2005-03-25,53.75
"1983",2005-04-02,52.7
"1983",2005-04-25,51.76
"1985",2005-01-19,24.95
"1985",2005-01-20,25.47
"1985",2005-02-07,24.9
"1985",2005-02-12,24.19
"1985",2005-02-22,23.26
"1985",2005-03-17,22.87
"1985",2005-03-19,24.43
"1985",2005-03-26,24.36
"1985",2005-04-05,29.4
"1985",2005-04-05,27.41
"1985",2005-04-28,24.81
"1985",2005-05-19,24.14
"1985",2005-05-22,30.73
"1985",2005-05-23,25.96
"1985",2005-05-24,27.78
"1985",2005-06-06,24.93
"1985",2005-06-17,24.56
"1985",2005-06-28,25.9
"1985",2005-07-03,23.43
"1985",2005-07-05,23.43
"1985",2005-07-07,21.79
"1985",2005-07-08,25.44
"1985",2005-07-09,25.75
"1985",2005-07-20,27.58
"1985",2005-07-22,22.73
"1985",2005-07-23,28.11
"1985",2005-08-13,23.29
"1985",2005-08-27,27.17
"1985",2005-09-27,24.36
"1985",2005-09-30,26.96
"1985",2005-09-30,26.99
"1986",2005-01-05,49.62
"1987",2005-01-02,27.42
"1987",2005-01-05,28.17
"1987",2005-02-13,31.01
"1987",2005-02-16,27.3
"1987",2005-02-18,24.85
"1987",2005-02-22,28.12
"1987",2005-02-23,29.71
"1988",2005-01-31,28.93
"1988",2005-02-05,32.59
"199",2005-01-25,38.33
"199",2005-01-28,39.8
"199",2005-01-31,38.5
"1991",2005-01-18,34.87
"1991",2005-01-19,41.2
"1991",2005-01-22,38.37
"1991",2005-01-31,40.8
"1991",2005-02-07,41.42
"1991",2005-02-22,36.39
"1991",2005-02-26,38.74
"1991",2005-03-03,41.02
"1991",2005-03-28,36.09
"1991",2005-03-28,34.74
"1991",2005-04-09,37.66
"1991",2005-05-21,38.21
"1991",2005-05-23,40.74
"1991",2005-06-23,41.41
"1991",2005-08-03,44.22
"1991",2005-08-21,40.59
"1991",2005-08-31,40.38
"1991",2005-09-04,42.83
"1992",2005-01-06,47.45
"1992",2005-01-09,51.37
"1993",2005-01-15,57.25
"1993",2005-01-25,58.91
"1993",2005-01-28,56.18
"1993",2005-02-09,58.52
"1993",2005-02-16,57.55
"1993",2005-02-20,66.85
"1994",2005-01-10,53.37
"1994",2005-01-11,54.85
"1994",2005-01-18,52.79
"1994",2005-01-28,54.33
"1994",2005-02-03,53.61
"1994",2005-02-07,51.04
"1994",2005-02-08,53.14
"1995",2005-01-12,33.39
"1995",2005-01-30,34.37
"1996",2005-01-05,54.68
"1997",2005-01-10,26.5
"1998",2005-01-13,35.67
"20",2005-01-24,42.76
"2000",2005-01-02,29.06
"2000",2005-01-07,28.82
"2000",2005-01-09,29.3
"2000",2005-01-19,26.97
"2000",2005-01-26,27.05
"2000",2005-01-29,26.44
"2000",2005-03-07,27.35
"2000",2005-03-14,25.25
"2000",2005-03-15,29.37
"2000",2005-03-19,24.57
"2000",2005-04-30,28.63
"2000",2005-05-16,24.1
"2000",2005-05-31,25.27
"2000",2005-06-06,28.88
"2000",2005-06-20,28.4
"2000",2005-06-23,26.44
"2000",2005-07-02,27.23
"2000",2005-08-03,25
"2000",2005-08-28,28.52
"2000",2005-10-15,29.37
"2000",2005-10-24,26.22
"201",2005-01-04,36.38
"202",2005-01-21,48.05
"202",2005-01-22,53.4
"203",2005-01-16,50.02
"203",2005-01-23,47.86
"203",2005-03-05,46.04
"203",2005-03-08,53.94
"203",2005-03-26,46.75
"203",2005-04-06,48.93
"203",2005-04-08,46.86
"203",2005-04-10,45.54
"203",2005-04-12,49.84
"203",2005-04-17,50.47
"203",2005-04-22,47.31
"203",2005-05-03,46.58
"203",2005-05-12,51.06
"203",2005-05-23,48.6
"203",2005-06-09,43.61
"203",2005-06-24,46.31
"203",2005-06-25,42.8
"203",2005-07-04,46.45
"203",2005-07-04,45.88
"203",2005-07-13,52.79
"203",2005-07-15,43.75
"203",2005-08-09,53.14
"203",2005-08-11,43.95
"203",2005-08-23,46.93
"203",2005-09-21,46.16
"203",2005-09-29,43.49
"203",2005-10-11,51.38
"203",2005-11-08,49.67
"206",2005-03-08,32.6
"207",2005-01-03,40.4
"207",2005-01-12,42.46
"208",2005-01-07,33.59
"209",2005-01-31,21.84
"209",2005-04-08,21.57
"209",2005-05-26,24.74
"209",2005-05-29,19.16
"209",2005-06-10,19.03
"21",2005-01-13,61.02
"21",2005-01-19,62.59
"21",2005-03-29,62.03
"21",2005-05-01,59.27
"21",2005-05-31,56.54
"21",2005-07-11,50.92
"21",2005-07-18,59.95
"21",2005-09-11,55.69
"21",2005-09-19,56.25
"21",2005-12-09,56.86
"21",2006-01-23,55.73
"21",2006-02-20,55.01
"21",2006-04-15,56.97
"21",2006-07-05,56.69
"21",2006-09-15,54.99
"21",2006-09-24,55.57
"21",2006-11-20,57.7
"21",2006-12-10,58.14
"21",2006-12-31,61.98
"211",2005-03-08,53.52
"211",2005-04-28,52.2
"211",2005-05-11,47.75
"211",2005-11-12,52.62
"211",2005-12-31,55.54
"212",2005-01-09,52.19
"212",2005-01-20,49.63
"212",2005-01-30,48.54
"212",2005-03-02,49.97
"212",2005-03-19,52.67
"212",2005-04-01,51.09
"212",2005-04-01,54.5
"212",2005-04-08,50.91
"212",2005-04-09,47.45
"212",2005-04-10,52.39
"212",2005-04-20,52.16
"212",2005-04-21,49.99
"212",2005-05-09,49.28
"212",2005-05-21,46.68
"212",2005-05-28,39.39
"212",2005-05-31,49.79
"212",2005-06-07,51.65
"212",2005-06-09,46.45
"212",2005-07-01,53.46
"212",2005-07-07,45.94
"212",2005-07-07,51.16
"212",2005-07-12,47.45
"212",2005-07-19,52.8
"212",2005-09-04,50.89
"212",2005-09-27,52.13
"212",2005-10-20,52.23
"212",2005-10-29,51.26
"212",2005-11-05,54.46
"212",2005-11-07,55.71
"212",2005-11-17,52.97
"212",2005-12-19,47.65
"212",2005-12-21,50
"212",2005-12-28,50.31
"212",2006-01-22,46.72
"212",2006-02-03,49.77
"212",2006-02-25,54.67
"212",2006-02-25,58.02
"212",2006-03-24,53.72
"212",2006-03-28,51.3
"212",2006-04-07,48.75
"212",2006-04-08,49.56
"212",2006-04-11,48.3
"212",2006-04-17,47.56
"212",2006-04-21,45.88
"212",2006-04-25,53.6
"212",2006-06-22,46.6
"212",2006-08-01,51.3
"212",2006-08-07,49.03
"212",2006-08-30,49.55
"212",2006-08-30,53.21
"212",2006-09-11,50.97
"212",2006-09-12,46.12
"212",2006-09-16,50.56
"212",2006-10-18,52.52
"212",2006-10-28,53.03
"212",2006-10-30,55.97
"212",2006-11-04,50.39
"212",2006-11-13,51.32
"212",2006-11-22,46.46
"212",2006-11-24,58.53
"212",2006-12-10,43.14
"212",2006-12-13,46.27
"212",2006-12-20,52.65
"212",2007-01-19,44.92
"212",2007-01-29,50.17
"212",2007-01-30,46.53
"212",2007-02-06,47.37
"212",2007-02-09,49.3
"212",2007-02-13,51.47
"212",2007-02-21,49.99
"212",2007-02-21,52.41
"212",2007-03-10,49.53
"212",2007-03-12,53.47
"212",2007-04-01,44.57
"212",2007-04-17,53.44
"212",2007-04-22,50.6
"212",2007-04-27,48.9
"212",2007-05-09,47.55
